label,all_landmarks_visible,thumb_extended,index_extended,middle_extended,ring_extended,pinky_extended,wrist_dx_t0,wrist_dy_t0,wrist_vx_t0,wrist_vy_t0,wrist_ax_t0,wrist_ay_t0,index_tip_dx_t0,index_tip_dy_t0,index_tip_vx_t0,index_tip_vy_t0,index_tip_ax_t0,index_tip_ay_t0,wrist_dx_t1,wrist_dy_t1,wrist_vx_t1,wrist_vy_t1,wrist_ax_t1,wrist_ay_t1,index_tip_dx_t1,index_tip_dy_t1,index_tip_vx_t1,index_tip_vy_t1,index_tip_ax_t1,index_tip_ay_t1,wrist_dx_t2,wrist_dy_t2,wrist_vx_t2,wrist_vy_t2,wrist_ax_t2,wrist_ay_t2,index_tip_dx_t2,index_tip_dy_t2,index_tip_vx_t2,index_tip_vy_t2,index_tip_ax_t2,index_tip_ay_t2
0,1,1,1,1,1,1,-0.0612,0.23422,0.14201,0.57557,-0.00102,0.0039,0.00237,0.00959,0.0,0.0,0.0,0.0,-0.01011,-0.07345,0.03795,0.08228,-0.00017,-0.00122,0.00063,0.00137,1e-05,-9e-05,-3e-05,-0.00014,0.06209,-0.46338,0.03968,-0.64657,0.00103,-0.00772,0.00066,-0.01078,2e-05,-0.00011,0.0,-0.0002
0,1,1,1,1,1,1,-0.29769,-0.24091,-0.2338,-0.17682,-0.00496,-0.00402,-0.0039,-0.00295,0.0,0.0,0.0,0.0,-0.04729,0.00346,-0.01525,0.06339,-0.00079,6e-05,-0.00025,0.00106,7e-05,7e-05,6e-05,7e-05,0.06594,0.16678,0.06033,0.27528,0.0011,0.00278,0.00101,0.00459,3e-05,5e-05,2e-05,6e-05
0,1,1,1,1,1,1,-0.03086,0.03294,0.0829,0.20485,-0.00051,0.00055,0.00138,0.00341,0.0,0.0,0.0,0.0,0.03797,0.14394,0.05029,0.24539,0.00063,0.0024,0.00084,0.00409,2e-05,3e-05,-1e-05,1e-05,0.09487,-0.02144,-0.24696,-0.53148,0.00158,-0.00036,-0.00412,-0.00886,2e-05,-5e-05,-8e-05,-0.00022
0,1,1,1,1,1,0,-0.01285,-0.01762,0.05286,0.1771,-0.00021,-0.00029,0.00088,0.00295,0.0,0.0,0.0,0.0,0.06982,-0.44174,0.04829,-0.64431,0.00116,-0.00736,0.0008,-0.01074,2e-05,-0.00012,-0.0,-0.00023,0.09954,0.44432,-0.1936,0.05713,0.00166,0.00741,-0.00323,0.00095,1e-05,0.00025,-7e-05,0.00019
0,1,1,1,0,0,0,-0.04609,-0.04904,-0.02302,-0.00313,-0.00077,-0.00082,-0.00038,-5e-05,0.0,0.0,0.0,0.0,0.06203,0.16418,0.05711,0.25716,0.00103,0.00274,0.00095,0.00429,3e-05,6e-05,2e-05,7e-05,0.11372,-0.01604,-0.19465,-0.52996,0.0019,-0.00027,-0.00324,-0.00883,1e-05,-5e-05,-7e-05,-0.00022
0,1,1,1,0,0,0,0.04588,0.10667,0.03267,0.22471,0.00076,0.00178,0.00054,0.00375,0.0,0.0,0.0,0.0,0.02616,-0.24107,-0.16057,-0.77475,0.00044,-0.00402,-0.00268,-0.01291,-1e-05,-0.0001,-5e-05,-0.00028,0.0618,0.25783,-0.00427,0.24054,0.00103,0.0043,-7e-05,0.00401,1e-05,0.00014,4e-05,0.00028
0,1,1,1,0,0,0,0.06982,-0.44174,0.04829,-0.64431,0.00116,-0.00736,0.0008,-0.01074,0.0,0.0,0.0,0.0,0.09954,0.44432,-0.1936,0.05713,0.00166,0.00741,-0.00323,0.00095,1e-05,0.00025,-7e-05,0.00019,-0.06977,-0.12591,-0.05486,0.23536,-0.00116,-0.0021,-0.00091,0.00392,-5e-05,-0.00016,4e-05,5e-05
0,1,1,1,0,0,0,0.06203,0.16418,0.05711,0.25716,0.00103,0.00274,0.00095,0.00429,0.0,0.0,0.0,0.0,0.11372,-0.01604,-0.19465,-0.52996,0.0019,-0.00027,-0.00324,-0.00883,1e-05,-5e-05,-7e-05,-0.00022,-0.03704,-0.00327,0.01817,0.43044,-0.00062,-5e-05,0.0003,0.00717,-4e-05,0.0,6e-05,0.00027
0,1,1,1,0,0,0,-0.04693,-0.12962,-0.07808,-0.28655,-0.00078,-0.00216,-0.0013,-0.00478,0.0,0.0,0.0,0.0,0.1361,0.53931,-0.12131,0.27441,0.00227,0.00899,-0.00202,0.00457,5e-05,0.00019,-1e-05,0.00016,0.12866,-0.01742,0.14588,0.47041,0.00214,-0.00029,0.00243,0.00784,-0.0,-0.00015,7e-05,5e-05
0,1,1,1,0,0,0,0.06524,-0.18302,-0.19884,-0.73988,0.00109,-0.00305,-0.00331,-0.01233,0.0,0.0,0.0,0.0,0.04803,0.15286,0.03815,0.16016,0.0008,0.00255,0.00064,0.00267,-0.0,9e-05,7e-05,0.00025,0.23344,-0.08922,0.25612,0.40454,0.00389,-0.00149,0.00427,0.00674,5e-05,-7e-05,6e-05,7e-05
0,1,1,1,0,0,0,0.11103,0.48005,-0.20358,0.05266,0.00185,0.008,-0.00339,0.00088,0.0,0.0,0.0,0.0,-0.04428,-0.20499,0.03466,0.12915,-0.00074,-0.00342,0.00058,0.00215,-4e-05,-0.00019,7e-05,2e-05,-0.07865,-0.1572,-0.10236,-0.05879,-0.00131,-0.00262,-0.00171,-0.00098,-1e-05,1e-05,-4e-05,-5e-05
0,1,1,1,0,0,0,0.09843,-0.18964,-0.20023,-0.76591,0.00164,-0.00316,-0.00334,-0.01277,0.0,0.0,0.0,0.0,-0.05817,0.01281,-0.02468,0.36873,-0.00097,0.00021,-0.00041,0.00615,-4e-05,6e-05,5e-05,0.00032,0.38092,-0.07215,0.37328,0.03841,0.00635,-0.0012,0.00622,0.00064,0.00012,-2e-05,0.00011,-9e-05
0,1,1,1,0,0,0,0.12556,0.33958,-0.15007,-0.03008,0.00209,0.00566,-0.0025,-0.0005,0.0,0.0,0.0,0.0,0.01185,0.11732,0.0597,0.62109,0.0002,0.00196,0.00099,0.01035,-3e-05,-6e-05,6e-05,0.00018,0.10209,-0.31134,0.09153,-0.3195,0.0017,-0.00519,0.00153,-0.00533,3e-05,-0.00012,1e-05,-0.00026
1,1,1,1,0,0,0,0.23857,-0.10433,0.26888,0.38516,0.00398,-0.00174,0.00448,0.00642,0.0,0.0,0.0,0.0,-0.3484,0.1054,-0.30384,-0.22558,-0.00581,0.00176,-0.00506,-0.00376,-0.00016,6e-05,-0.00016,-0.00017,0.16721,0.29063,0.37454,0.44253,0.00279,0.00484,0.00624,0.00738,0.00014,5e-05,0.00019,0.00019
1,1,1,0,0,0,0,0.07433,-0.26884,0.08707,-0.21188,0.00124,-0.00448,0.00145,-0.00353,0.0,0.0,0.0,0.0,-0.26775,0.46722,-0.28257,-0.01956,-0.00446,0.00779,-0.00471,-0.00033,-0.0001,0.0002,-0.0001,5e-05,0.30192,-0.02441,0.50411,0.21754,0.00503,-0.00041,0.0084,0.00363,0.00016,-0.00014,0.00022,7e-05
1,1,1,0,0,0,0,-0.09452,-0.27093,-0.08398,-0.31001,-0.00158,-0.00452,-0.0014,-0.00517,0.0,0.0,0.0,0.0,0.07586,0.38188,0.26192,0.08388,0.00126,0.00636,0.00437,0.0014,5e-05,0.00018,0.0001,0.00011,-0.02429,-0.1243,-0.025,-0.05115,-0.0004,-0.00207,-0.00042,-0.00085,-3e-05,-0.00014,-8e-05,-4e-05
1,1,0,0,0,0,0,-0.30473,0.48349,-0.31821,-0.01222,-0.00508,0.00806,-0.0053,-0.0002,0.0,0.0,0.0,0.0,0.28219,-0.02588,0.48721,0.21743,0.0047,-0.00043,0.00812,0.00362,0.00016,-0.00014,0.00022,6e-05,0.21934,0.00377,-0.11049,-0.22125,0.00366,6e-05,-0.00184,-0.00369,-2e-05,1e-05,-0.00017,-0.00012
1,1,1,1,0,0,0,0.16721,0.29063,0.37454,0.44253,0.00279,0.00484,0.00624,0.00738,0.0,0.0,0.0,0.0,0.2644,-0.0793,-0.19557,-0.23731,0.00441,-0.00132,-0.00326,-0.00396,3e-05,-0.0001,-0.00016,-0.00019,0.02031,-0.17642,-0.19167,-0.04484,0.00034,-0.00294,-0.00319,-0.00075,-7e-05,-3e-05,0.0,5e-05
1,1,1,1,0,0,0,-0.04257,-0.14021,-0.10203,-0.03681,-0.00071,-0.00234,-0.0017,-0.00061,0.0,0.0,0.0,0.0,0.46515,-0.01259,0.16556,0.04425,0.00775,-0.00021,0.00276,0.00074,0.00014,4e-05,7e-05,2e-05,0.09699,0.02584,0.44464,0.02792,0.00162,0.00043,0.00741,0.00047,-0.0001,1e-05,8e-05,-0.0
1,1,1,1,1,1,1,0.45977,0.09654,0.524,-0.20818,0.00766,0.00161,0.00873,-0.00347,0.0,0.0,0.0,0.0,-0.03139,-0.1609,-0.20918,-0.02393,-0.00052,-0.00268,-0.00349,-0.0004,-0.00014,-7e-05,-0.0002,5e-05,0.06412,0.09088,0.43427,0.02964,0.00107,0.00151,0.00724,0.00049,3e-05,7e-05,0.00018,1e-05
1,1,1,1,0,0,0,0.45469,-0.0005,0.11293,0.05828,0.00758,-1e-05,0.00188,0.00097,0.0,0.0,0.0,0.0,0.09787,0.01541,0.15563,0.10651,0.00163,0.00026,0.00259,0.00178,-0.0001,0.0,1e-05,1e-05,0.055,-0.00792,0.42434,-0.12332,0.00092,-0.00013,0.00707,-0.00206,-1e-05,-1e-05,7e-05,-6e-05
1,1,1,1,0,0,0,-0.03004,-0.15591,-0.16658,-0.02896,-0.0005,-0.0026,-0.00278,-0.00048,0.0,0.0,0.0,0.0,0.07418,0.09272,0.09237,0.0893,0.00124,0.00155,0.00154,0.00149,3e-05,7e-05,7e-05,3e-05,0.04059,-0.01571,0.40084,-0.15272,0.00068,-0.00026,0.00668,-0.00255,-1e-05,-3e-05,9e-05,-7e-05
1,1,1,1,0,0,0,0.0026,-0.05513,-0.11124,0.09111,4e-05,-0.00092,-0.00185,0.00152,0.0,0.0,0.0,0.0,-0.01838,0.02475,-0.0366,0.18801,-0.00031,0.00041,-0.00061,0.00313,-1e-05,2e-05,2e-05,3e-05,0.1826,0.00928,0.50616,-0.14804,0.00304,0.00015,0.00844,-0.00247,6e-05,-0.0,0.00015,-9e-05
1,1,1,1,0,0,0,-0.01248,0.02244,-0.12831,0.0666,-0.00021,0.00037,-0.00214,0.00111,0.0,0.0,0.0,0.0,-0.10643,-0.00982,-0.11432,0.111,-0.00177,-0.00016,-0.00191,0.00185,-3e-05,-1e-05,0.0,1e-05,0.21183,0.04227,0.55994,-0.07879,0.00353,0.0007,0.00933,-0.00131,9e-05,1e-05,0.00019,-5e-05
2,1,1,1,0,0,0,-0.18941,-0.07372,-0.32811,-0.00831,-0.00316,-0.00123,-0.00547,-0.00014,0.0,0.0,0.0,0.0,0.10911,0.05372,0.10815,-0.00824,0.00182,0.0009,0.0018,-0.00014,8e-05,4e-05,0.00012,0.0,-0.0622,-0.03593,-0.03632,0.04398,-0.00104,-0.0006,-0.00061,0.00073,-5e-05,-2e-05,-4e-05,1e-05
2,1,1,1,0,0,1,0.04059,-0.01571,0.40084,-0.15272,0.00068,-0.00026,0.00668,-0.00255,0.0,0.0,0.0,0.0,0.01459,-0.08916,-0.16762,-0.11731,0.00024,-0.00149,-0.00279,-0.00196,-1e-05,-2e-05,-0.00016,1e-05,-0.22455,-0.07087,-0.4993,0.21488,-0.00374,-0.00118,-0.00832,0.00358,-7e-05,1e-05,-9e-05,9e-05
2,1,1,1,0,0,0,-0.10223,-0.11078,-0.28034,-0.06795,-0.0017,-0.00185,-0.00467,-0.00113,0.0,0.0,0.0,0.0,-0.1655,0.07667,-0.32185,0.14762,-0.00276,0.00128,-0.00536,0.00246,-2e-05,5e-05,-1e-05,6e-05,-0.03182,-0.13002,-0.09534,0.02073,-0.00053,-0.00217,-0.00159,0.00035,4e-05,-6e-05,6e-05,-4e-05
2,1,1,1,0,0,0,-0.07386,-0.0704,-0.17925,-0.03699,-0.00123,-0.00117,-0.00299,-0.00062,0.0,0.0,0.0,0.0,0.20551,0.02655,0.59503,0.08493,0.00343,0.00044,0.00992,0.00142,8e-05,3e-05,0.00022,3e-05,-0.21302,-0.10807,-0.58178,0.07106,-0.00355,-0.0018,-0.0097,0.00118,-0.00012,-4e-05,-0.00033,-0.0
2,1,1,1,0,0,0,0.21908,0.10878,0.7112,-0.00764,0.00365,0.00181,0.01185,-0.00013,0.0,0.0,0.0,0.0,0.10752,-0.2249,-0.00532,0.02391,0.00179,-0.00375,-9e-05,0.0004,-3e-05,-9e-05,-0.0002,1e-05,-0.17322,0.05844,-0.6141,0.26731,-0.00289,0.00097,-0.01023,0.00446,-8e-05,8e-05,-0.00017,7e-05
2,1,0,1,0,0,0,-0.31036,-0.06052,-0.7146,0.10955,-0.00517,-0.00101,-0.01191,0.00183,0.0,0.0,0.0,0.0,0.11997,-0.15469,0.5393,0.1629,0.002,-0.00258,0.00899,0.00271,0.00012,-3e-05,0.00035,1e-05,-0.02521,0.01731,-0.17529,0.02446,-0.00042,0.00029,-0.00292,0.00041,-4e-05,5e-05,-0.0002,-4e-05
2,1,1,1,0,0,0,-0.21767,-0.00476,-0.43115,0.21608,-0.00363,-8e-05,-0.00719,0.0036,0.0,0.0,0.0,0.0,0.17185,-0.07702,0.61496,-0.03397,0.00286,-0.00128,0.01025,-0.00057,0.00011,-2e-05,0.00029,-7e-05,-0.1556,0.0527,-0.47435,0.08398,-0.00259,0.00088,-0.00791,0.0014,-9e-05,4e-05,-0.0003,3e-05
2,1,1,1,0,0,0,-0.0151,-0.13236,-0.07751,0.02641,-0.00025,-0.00221,-0.00129,0.00044,0.0,0.0,0.0,0.0,0.05108,0.05496,0.12659,0.10021,0.00085,0.00092,0.00211,0.00167,2e-05,5e-05,6e-05,2e-05,-0.06807,0.01396,-0.13123,-0.06179,-0.00113,0.00023,-0.00219,-0.00103,-3e-05,-1e-05,-7e-05,-4e-05
2,1,0,0,0,0,0,-0.08386,-0.06268,-0.40286,-0.19823,-0.0014,-0.00104,-0.00671,-0.0033,0.0,0.0,0.0,0.0,-0.13368,0.0068,0.20395,0.26617,-0.00223,0.00011,0.0034,0.00444,-1e-05,2e-05,0.00017,0.00013,0.07487,0.0997,-0.33794,-0.13842,0.00125,0.00166,-0.00563,-0.00231,6e-05,3e-05,-0.00015,-0.00011
2,1,0,1,0,0,0,-0.10077,-0.07763,0.30625,0.18542,-0.00168,-0.00129,0.0051,0.00309,0.0,0.0,0.0,0.0,-0.02709,0.07278,-0.21145,-0.03002,-0.00045,0.00121,-0.00352,-0.0005,2e-05,4e-05,-0.00014,-6e-05,-0.07404,0.03451,-0.13592,0.15509,-0.00123,0.00058,-0.00227,0.00258,-1e-05,-1e-05,2e-05,5e-05
2,1,0,1,0,0,0,-0.02521,0.01731,-0.17529,0.02446,-0.00042,0.00029,-0.00292,0.00041,0.0,0.0,0.0,0.0,0.09418,-0.00671,0.46025,-0.16182,0.00157,-0.00011,0.00767,-0.0027,3e-05,-1e-05,0.00018,-5e-05,-0.13887,0.07291,-0.42119,0.24552,-0.00231,0.00122,-0.00702,0.00409,-6e-05,2e-05,-0.00024,0.00011
1,1,1,1,0,0,0,-0.17226,0.09994,-0.6239,0.10964,-0.00287,0.00167,-0.0104,0.00183,0.0,0.0,0.0,0.0,0.17123,-0.02088,0.6943,0.21587,0.00285,-0.00035,0.01157,0.0036,0.0001,-3e-05,0.00037,3e-05,0.06392,0.17277,0.01894,-0.32238,0.00107,0.00288,0.00032,-0.00537,-3e-05,5e-05,-0.00019,-0.00015
1,1,1,1,0,0,0,-0.12903,-0.13622,0.3431,0.19206,-0.00215,-0.00227,0.00572,0.0032,0.0,0.0,0.0,0.0,0.00107,0.21559,-0.24099,0.0719,2e-05,0.00359,-0.00402,0.0012,4e-05,0.0001,-0.00016,-3e-05,0.09738,-0.01732,0.28494,-0.28825,0.00162,-0.00029,0.00475,-0.0048,3e-05,-6e-05,0.00015,-0.0001
1,1,1,1,0,0,0,0.1554,0.02148,0.65098,0.22342,0.00259,0.00036,0.01085,0.00372,0.0,0.0,0.0,0.0,0.03875,0.17057,0.07881,-0.34441,0.00065,0.00284,0.00131,-0.00574,-3e-05,4e-05,-0.00016,-0.00016,0.07528,0.01169,-0.08443,-0.01834,0.00125,0.00019,-0.00141,-0.00031,1e-05,-4e-05,-5e-05,9e-05
1,1,1,1,0,0,0,-0.0342,0.24092,-0.41623,0.16666,-0.00057,0.00402,-0.00694,0.00278,0.0,0.0,0.0,0.0,0.05868,-0.00572,0.3456,-0.24468,0.00098,-0.0001,0.00576,-0.00408,3e-05,-7e-05,0.00021,-0.00011,-0.02068,0.06405,-0.07765,0.04108,-0.00034,0.00107,-0.00129,0.00068,-2e-05,2e-05,-0.00012,8e-05
1,1,1,0,1,0,0,0.03713,0.09156,0.20992,-0.4197,0.00062,0.00153,0.0035,-0.00699,0.0,0.0,0.0,0.0,-0.01821,-0.00111,0.33444,-0.18258,-0.0003,-2e-05,0.00557,-0.00304,-2e-05,-3e-05,3e-05,7e-05,0.03273,-0.09732,0.06912,-0.14184,0.00055,-0.00162,0.00115,-0.00236,1e-05,-3e-05,-7e-05,1e-05
0,1,1,1,0,0,0,0.01458,-0.01145,-0.0926,0.01008,0.00024,-0.00019,-0.00154,0.00017,0.0,0.0,0.0,0.0,-0.01241,0.03037,-0.09072,0.17315,-0.00021,0.00051,-0.00151,0.00289,-1e-05,1e-05,0.0,5e-05,0.02218,-0.11686,0.26106,-0.14704,0.00037,-0.00195,0.00435,-0.00245,1e-05,-4e-05,0.0001,-9e-05
0,1,1,1,0,0,0,-0.06825,0.02625,-0.07458,-0.00314,-0.00114,0.00044,-0.00124,-5e-05,0.0,0.0,0.0,0.0,0.09037,0.0653,0.19966,0.35551,0.00151,0.00109,0.00333,0.00593,4e-05,1e-05,8e-05,0.0001,0.00326,-0.17652,0.0854,-0.27287,5e-05,-0.00294,0.00142,-0.00455,-2e-05,-7e-05,-3e-05,-0.00017
0,1,1,1,0,0,0,-0.02508,-0.02058,-0.10418,0.12829,-0.00042,-0.00034,-0.00174,0.00214,0.0,0.0,0.0,0.0,0.10336,-0.06956,0.3826,-0.05215,0.00172,-0.00116,0.00638,-0.00087,4e-05,-1e-05,0.00014,-5e-05,-0.0561,-0.07368,-0.08698,-0.04754,-0.00094,-0.00123,-0.00145,-0.00079,-4e-05,-0.0,-0.00013,0.0
0,1,1,1,0,0,0,0.10641,0.05708,0.27817,0.31078,0.00177,0.00095,0.00464,0.00518,0.0,0.0,0.0,0.0,0.02279,-0.21951,0.04301,-0.29922,0.00038,-0.00366,0.00072,-0.00499,-2e-05,-8e-05,-7e-05,-0.00017,-0.05387,0.01532,-0.02752,-0.00366,-0.0009,0.00026,-0.00046,-6e-05,-2e-05,7e-05,-2e-05,8e-05
0,1,1,1,0,0,1,0.15366,-0.05556,0.45398,-0.04245,0.00256,-0.00093,0.00757,-0.00071,0.0,0.0,0.0,0.0,-0.08085,-0.12608,-0.12742,-0.08239,-0.00135,-0.0021,-0.00212,-0.00137,-7e-05,-2e-05,-0.00016,-1e-05,-0.23279,-0.07191,-0.35833,0.1026,-0.00388,-0.0012,-0.00597,0.00171,-4e-05,2e-05,-6e-05,5e-05
0,1,1,0,0,0,0,-0.13586,-0.31084,-0.13171,-0.31916,-0.00226,-0.00518,-0.0022,-0.00532,0.0,0.0,0.0,0.0,0.03414,-0.0243,0.04595,-0.07478,0.00057,-0.00041,0.00077,-0.00125,5e-05,8e-05,5e-05,7e-05,-0.17479,0.10678,-0.32021,0.22238,-0.00291,0.00178,-0.00534,0.00371,-6e-05,4e-05,-0.0001,8e-05
0,1,1,0,0,0,0,-0.23382,-0.1638,-0.34147,-0.07858,-0.0039,-0.00273,-0.00569,-0.00131,0.0,0.0,0.0,0.0,-0.16098,-0.01431,-0.25468,0.05289,-0.00268,-0.00024,-0.00424,0.00088,2e-05,4e-05,2e-05,4e-05,0.03773,0.12741,0.056,0.04828,0.00063,0.00212,0.00093,0.0008,6e-05,4e-05,9e-05,-0.0
0,1,1,0,0,0,0,0.15174,-0.02762,0.17132,-0.05902,0.00253,-0.00046,0.00286,-0.00098,0.0,0.0,0.0,0.0,-0.13398,0.06117,-0.16325,0.08333,-0.00223,0.00102,-0.00272,0.00139,-8e-05,2e-05,-9e-05,4e-05,0.02166,0.07966,0.00036,0.09233,0.00036,0.00133,1e-05,0.00154,4e-05,1e-05,5e-05,0.0
0,1,1,0,0,0,0,-0.03049,0.01383,-0.05421,0.03722,-0.00051,0.00023,-0.0009,0.00062,0.0,0.0,0.0,0.0,0.10028,0.06052,0.12928,-0.06549,0.00167,0.00101,0.00215,-0.00109,4e-05,1e-05,5e-05,-3e-05,0.00927,-0.003,-0.00287,0.13078,0.00015,-5e-05,-5e-05,0.00218,-3e-05,-2e-05,-4e-05,5e-05
0,1,1,0,0,0,0,0.08399,-0.15508,0.22063,-0.20193,0.0014,-0.00258,0.00368,-0.00337,0.0,0.0,0.0,0.0,-0.05199,0.14839,-0.1401,0.1027,-0.00087,0.00247,-0.00234,0.00171,-4e-05,8e-05,-0.0001,8e-05,-0.01916,-0.03813,-0.06334,0.15683,-0.00032,-0.00064,-0.00106,0.00261,1e-05,-5e-05,2e-05,2e-05
0,1,1,0,0,0,0,0.22075,0.08073,0.42728,-0.11208,0.00368,0.00135,0.00712,-0.00187,0.0,0.0,0.0,0.0,-0.12043,0.03005,-0.38861,0.11879,-0.00201,0.0005,-0.00648,0.00198,-9e-05,-1e-05,-0.00023,6e-05,-0.40259,-0.13457,-0.14532,-0.20032,-0.00671,-0.00224,-0.00242,-0.00334,-8e-05,-5e-05,7e-05,-9e-05
0,1,1,0,0,0,0,0.20972,0.06447,0.49489,-0.03222,0.0035,0.00107,0.00825,-0.00054,0.0,0.0,0.0,0.0,-0.62923,-0.04662,-0.52317,-0.01173,-0.01049,-0.00078,-0.00872,-0.0002,-0.00023,-3e-05,-0.00028,1e-05,0.1763,-0.16912,0.04353,-0.16627,0.00294,-0.00282,0.00073,-0.00277,0.00022,-3e-05,0.00016,-4e-05
0,1,1,0,0,0,0,0.03753,-0.02003,0.07931,-0.12456,0.00063,-0.00033,0.00132,-0.00208,0.0,0.0,0.0,0.0,-0.4555,-0.14491,-0.18397,-0.10849,-0.00759,-0.00242,-0.00307,-0.00181,-0.00014,-3e-05,-7e-05,0.0,0.06199,-0.01928,0.04347,0.0086,0.00103,-0.00032,0.00072,0.00014,0.00014,3e-05,6e-05,3e-05
0,1,1,0,0,0,0,-0.06371,0.17208,-0.22991,0.35341,-0.00106,0.00287,-0.00383,0.00589,0.0,0.0,0.0,0.0,0.18515,-0.12715,0.05833,-0.20288,0.00309,-0.00212,0.00097,-0.00338,7e-05,-8e-05,8e-05,-0.00015,-0.10383,-0.07347,-0.16022,-0.10509,-0.00173,-0.00122,-0.00267,-0.00175,-8e-05,1e-05,-6e-05,3e-05
0,1,1,0,0,0,0,-0.36896,-0.04681,-0.233,0.07509,-0.00615,-0.00078,-0.00388,0.00125,0.0,0.0,0.0,0.0,0.01971,-0.06251,0.00144,-0.10882,0.00033,-0.00104,2e-05,-0.00181,0.00011,-0.0,7e-05,-5e-05,0.42933,0.10703,0.44287,0.32047,0.00716,0.00178,0.00738,0.00534,0.00011,5e-05,0.00012,0.00012
0,1,1,0,0,0,0,-0.27472,-0.19602,-0.12103,-0.13264,-0.00458,-0.00327,-0.00202,-0.00221,0.0,0.0,0.0,0.0,-0.05707,0.03829,-0.10141,0.02361,-0.00095,0.00064,-0.00169,0.00039,6e-05,7e-05,1e-05,4e-05,0.24715,0.08297,0.28497,0.3036,0.00412,0.00138,0.00475,0.00506,8e-05,1e-05,0.00011,8e-05
0,1,1,0,0,0,0,0.34801,-0.16429,0.35685,-0.2008,0.0058,-0.00274,0.00595,-0.00335,0.0,0.0,0.0,0.0,0.07212,0.03526,0.07852,0.08592,0.0012,0.00059,0.00131,0.00143,-8e-05,6e-05,-8e-05,8e-05,-0.04146,0.06741,-0.0733,0.14915,-0.00069,0.00112,-0.00122,0.00249,-3e-05,1e-05,-4e-05,2e-05
0,1,0,0,0,0,0,0.09675,0.03066,0.18118,0.02455,0.00161,0.00051,0.00302,0.00041,0.0,0.0,0.0,0.0,0.02063,-0.07663,-0.04129,0.08024,0.00034,-0.00128,-0.00069,0.00134,-2e-05,-3e-05,-6e-05,2e-05,0.20337,0.10009,0.23887,0.14447,0.00339,0.00167,0.00398,0.00241,5e-05,5e-05,8e-05,2e-05
0,1,1,0,0,0,0,-0.10008,-0.03011,-0.11233,-0.04438,-0.00167,-0.0005,-0.00187,-0.00074,0.0,0.0,0.0,0.0,0.05576,0.02446,0.13046,0.1396,0.00093,0.00041,0.00217,0.00233,4e-05,2e-05,7e-05,5e-05,0.32762,0.12865,0.48873,0.12927,0.00546,0.00214,0.00815,0.00215,8e-05,3e-05,0.0001,-0.0
0,1,1,0,0,0,0,0.00723,-0.03939,-0.01577,0.12498,0.00012,-0.00066,-0.00026,0.00208,0.0,0.0,0.0,0.0,0.07238,0.01421,0.12209,0.04945,0.00121,0.00024,0.00203,0.00082,2e-05,1e-05,4e-05,-2e-05,0.15563,0.31351,-0.12327,-0.2213,0.00259,0.00523,-0.00205,-0.00369,2e-05,8e-05,-7e-05,-8e-05
0,1,1,0,0,0,0,-0.08316,0.01523,-0.12232,0.14048,-0.00139,0.00025,-0.00204,0.00234,0.0,0.0,0.0,0.0,-0.38948,0.17006,-0.41966,0.29379,-0.00649,0.00283,-0.00699,0.0049,-9e-05,4e-05,-8e-05,4e-05,0.5427,0.00017,0.26433,-0.57952,0.00905,0.0,0.00441,-0.00966,0.00026,-5e-05,0.00019,-0.00024
0,1,0,0,0,0,0,0.29548,0.10035,0.43563,0.07831,0.00492,0.00167,0.00726,0.00131,0.0,0.0,0.0,0.0,0.04011,0.28847,-0.22569,-0.24746,0.00067,0.00481,-0.00376,-0.00412,-7e-05,5e-05,-0.00018,-9e-05,-0.08411,-0.04421,-0.24525,0.13326,-0.0014,-0.00074,-0.00409,0.00222,-3e-05,-9e-05,-1e-05,0.00011
0,1,1,0,0,0,0,-0.11848,-0.07627,-0.12499,-0.19434,-0.00197,-0.00127,-0.00208,-0.00324,0.0,0.0,0.0,0.0,0.16264,0.30287,-0.11168,-0.19986,0.00271,0.00505,-0.00186,-0.00333,8e-05,0.00011,0.0,-0.0,0.16771,-0.0335,0.01296,0.06989,0.0028,-0.00056,0.00022,0.00116,0.0,-9e-05,3e-05,7e-05
0,1,1,0,0,0,0,-0.26847,0.09131,-0.37002,0.21098,-0.00447,0.00152,-0.00617,0.00352,0.0,0.0,0.0,0.0,0.52592,0.18564,0.28833,-0.38587,0.00877,0.00309,0.00481,-0.00643,0.00022,3e-05,0.00018,-0.00017,-0.10046,-0.02542,-0.04571,-0.04733,-0.00167,-0.00042,-0.00076,-0.00079,-0.00017,-6e-05,-9e-05,9e-05
0,1,1,1,1,1,0,0.45112,0.43981,0.42634,0.07578,0.00752,0.00733,0.00711,0.00126,0.0,0.0,0.0,0.0,0.04669,-0.02056,0.06542,-0.07472,0.00078,-0.00034,0.00109,-0.00125,-0.00011,-0.00013,-0.0001,-4e-05,0.0708,-0.08611,-0.1386,0.17289,0.00118,-0.00144,-0.00231,0.00288,1e-05,-2e-05,-6e-05,7e-05
0,1,0,0,0,0,0,0.04011,0.28847,-0.22569,-0.24746,0.00067,0.00481,-0.00376,-0.00412,0.0,0.0,0.0,0.0,-0.08411,-0.04421,-0.24525,0.13326,-0.0014,-0.00074,-0.00409,0.00222,-3e-05,-9e-05,-1e-05,0.00011,0.21998,0.11434,0.61647,-0.10674,0.00367,0.00191,0.01027,-0.00178,8e-05,4e-05,0.00024,-7e-05
