label,delta_x,delta_total,velocity,angle,delta_tip2,dist_thumb,dist_index,dist_middle,dist_ring,dist_pinky,index_ratio
0,82,143.694,2.395,-0.963,240.468,151.242,229.314,234.361,161.608,112.058,1.354
0,76,135.351,2.256,-0.975,255.016,152.398,226.153,231.138,87.361,75.802,1.721
0,73,130.357,2.173,-0.976,248.091,151.634,222.854,215.523,100.603,110.168,1.568
0,66,116.499,1.942,-0.969,242.621,146.328,192.419,194.33,89.202,121.758,1.424
0,62,102.801,1.713,-0.923,234.401,126.127,200.821,181.334,83.024,51.313,1.909
0,56,87.321,1.455,-0.875,210.706,179.402,198.842,187.216,134.239,63.388,1.55
0,44,69.656,1.161,-0.887,190.413,185.267,210.297,203.747,179.293,137.768,1.211
0,33,45.277,0.755,-0.754,179.402,182.877,232.433,233.24,206.197,151.855,1.179
0,24,28.302,0.472,-0.559,175.445,176.233,238.833,243.261,220.168,175.514,1.121
0,10,10.198,0.17,0.197,179.075,179.494,244.436,246.876,226.241,184.049,1.116
0,1,14.036,0.234,1.499,181.334,175.482,238.824,251.177,223.235,185.658,1.085
0,-5,24.515,0.409,1.776,183.025,169.293,239.719,245.051,229.817,195.0,1.074
0,-8,36.878,0.615,1.789,183.153,172.285,237.2,242.769,235.801,206.247,1.039
0,-17,46.239,0.771,1.947,185.852,178.07,235.816,243.578,238.673,211.74,1.019
0,-33,59.908,0.998,2.154,166.385,183.273,242.495,251.098,243.446,216.453,1.023
0,-43,69.814,1.164,2.234,156.208,184.694,250.14,257.163,249.04,216.926,1.038
0,-63,81.688,1.361,2.452,124.326,185.311,252.937,259.307,249.722,218.449,1.043
0,-84,97.755,1.629,2.605,91.093,184.296,257.109,261.222,251.4,216.749,1.058
0,-111,118.33,1.972,2.788,81.707,185.443,262.162,261.369,248.403,214.87,1.085
0,-132,137.928,2.299,2.847,96.255,185.284,265.036,264.11,250.601,217.69,1.086
0,-164,166.373,2.773,2.972,158.71,177.629,261.605,267.884,251.629,221.382,1.059
0,-194,194.743,3.246,3.054,218.057,173.738,266.101,265.149,247.631,212.269,1.101
0,-210,210.193,3.503,3.099,268.745,174.485,261.859,258.652,233.555,134.078,1.254
0,-241,241.102,4.018,-3.113,376.48,165.048,260.309,249.58,233.692,206.62,1.132
0,-244,245.082,4.085,-3.048,413.818,161.003,249.874,258.801,137.186,99.745,1.512
0,-244,246.941,4.116,-2.987,436.867,166.108,254.466,256.603,220.418,116.276,1.287
0,-245,251.098,4.185,-2.921,497.791,162.117,253.645,259.825,143.224,94.847,1.528
0,-238,245.447,4.091,-2.895,515.49,163.771,253.397,243.167,206.787,133.454,1.303
0,-222,230.228,3.837,-2.873,542.653,165.846,254.566,218.296,141.365,105.076,1.643
0,-201,208.926,3.482,-2.865,563.298,183.199,252.42,252.676,226.153,224.109,1.077
0,-177,183.657,3.061,-2.872,575.535,169.532,250.928,242.539,236.358,198.98,1.111
0,-152,157.965,2.633,-2.866,568.401,172.514,251.603,253.292,234.034,203.502,1.093
0,-121,125.686,2.095,-2.868,543.038,176.98,251.813,258.936,253.442,224.522,1.025
0,-83,84.172,1.403,-2.974,470.306,179.067,254.827,262.275,257.721,228.758,1.021
0,-21,30.414,0.507,2.333,445.61,183.003,263.205,258.985,258.24,229.613,1.057
0,77,77.414,1.29,0.104,141.824,181.342,251.072,256.416,251.803,226.108,1.026
0,92,92.266,1.538,0.076,110.39,181.077,254.786,259.307,255.838,223.555,1.035
0,124,124.403,2.073,0.08,116.387,176.162,258.496,263.865,257.948,222.036,1.043
0,151,151.162,2.519,0.046,114.935,153.551,264.379,274.235,249.425,236.136,1.044
0,177,177.282,2.955,0.056,135.0,160.078,266.603,275.661,256.07,212.659,1.074
0,196,196.308,3.272,0.056,158.405,160.078,269.046,269.898,260.68,222.32,1.072
0,209,209.774,3.496,0.086,196.4,162.197,269.898,277.901,267.606,239.117,1.032
0,225,225.801,3.763,0.084,231.041,165.303,274.614,285.512,267.419,229.924,1.052
0,236,237.118,3.952,0.097,264.741,166.46,274.221,289.401,276.407,240.244,1.021
0,238,239.416,3.99,0.109,296.675,167.872,275.902,294.478,278.771,241.033,1.016
0,239,240.875,4.015,0.125,337.037,165.097,268.405,289.152,272.971,239.426,1.005
0,250,250.2,4.17,0.04,348.323,163.077,263.865,284.201,269.757,234.676,1.004
0,247,247.73,4.129,0.077,365.318,157.003,253.18,275.855,260.665,222.767,1.0
0,254,254.443,4.241,0.059,386.229,167.586,251.336,264.201,241.963,207.858,1.056
0,248,248.974,4.15,0.088,405.908,162.049,244.826,250.138,228.817,192.595,1.094
0,238,239.641,3.994,0.117,422.831,163.478,235.748,236.966,222.036,185.54,1.097
0,219,221.472,3.691,0.15,443.46,174.049,220.928,222.423,213.546,174.771,1.085
0,203,207.714,3.462,0.213,454.07,169.941,220.045,221.472,210.801,178.216,1.081
0,180,187.641,3.127,0.286,456.826,176.4,214.033,229.532,190.394,170.59,1.087
0,148,159.7,2.662,0.385,446.536,177.26,215.232,221.027,226.53,178.017,1.032
0,116,133.959,2.233,0.524,436.0,175.454,242.685,257.194,232.355,169.544,1.105
0,93,117.004,1.95,0.652,430.669,180.347,225.96,271.007,210.611,195.533,1.001
0,59,88.527,1.475,0.841,404.62,181.475,242.893,258.863,244.608,205.119,1.028
0,43,74.632,1.244,0.957,378.846,180.278,253.237,261.013,228.107,200.325,1.102
0,13,49.729,0.829,1.306,349.597,178.941,259.825,260.538,242.231,209.404,1.095
0,-5,37.336,0.622,1.705,312.618,175.046,263.139,268.405,249.624,210.623,1.083
0,-32,41.869,0.698,2.441,268.412,175.841,265.58,274.016,255.039,211.625,1.076
0,-45,52.479,0.875,2.601,221.063,174.614,267.686,275.937,252.842,210.706,1.086
0,-69,70.406,1.173,2.941,163.377,176.819,269.05,277.2,253.647,212.53,1.086
0,-95,95.635,1.594,-3.026,118.258,177.102,267.367,273.178,251.311,210.238,1.092
0,-115,118.849,1.981,-2.886,60.415,172.285,264.008,269.774,246.789,208.435,1.092
0,-151,167.287,2.788,-2.697,41.617,165.774,262.52,265.498,241.847,204.832,1.106
0,-156,175.317,2.922,-2.668,93.193,159.314,258.141,259.401,237.693,200.062,1.111
0,-156,175.317,2.922,-2.668,93.193,159.314,258.141,259.401,237.693,200.062,1.111
0,-156,175.317,2.922,-2.668,93.193,159.314,258.141,259.401,237.693,200.062,1.111
0,-156,175.317,2.922,-2.668,93.193,159.314,258.141,259.401,237.693,200.062,1.111
0,-175,200.572,3.343,-2.631,265.731,154.635,250.912,251.811,233.345,201.638,1.096
0,-182,215.288,3.588,-2.578,341.006,142.127,239.733,243.403,229.107,197.203,1.074
0,-184,220.771,3.68,-2.556,377.33,124.258,226.744,229.314,216.002,188.82,1.073
0,-191,232.175,3.87,-2.537,426.62,115.039,216.005,210.535,200.771,175.901,1.104
0,-194,241.603,4.027,-2.503,480.283,104.005,205.801,208.01,197.003,168.861,1.076
0,-175,228.548,3.809,-2.443,496.158,88.142,194.7,198.035,180.56,159.399,1.086
0,-162,216.086,3.601,-2.418,517.035,74.108,184.665,185.068,170.906,155.541,1.083
0,-140,193.104,3.218,-2.382,507.992,60.0,180.278,169.499,176.664,179.201,1.029
0,-116,174.23,2.904,-2.299,484.6,44.777,183.935,194.201,126.151,184.068,1.094
0,-97,144.423,2.407,-2.307,449.929,58.898,197.608,201.921,89.56,175.103,1.271
0,-78,125.252,2.088,-2.243,410.972,70.605,204.071,216.529,215.671,194.366,0.977
0,-46,94.021,1.567,-2.082,366.661,83.63,209.678,225.02,213.776,202.882,0.98
0,-13,65.307,1.088,-1.771,327.0,87.801,215.102,235.255,220.857,200.352,0.983
0,10,50.99,0.85,-1.373,281.299,97.324,225.08,242.786,237.523,203.295,0.988
0,48,60.605,1.01,-0.657,199.92,103.121,235.771,250.539,244.297,199.361,1.019
0,63,69.354,1.156,-0.431,179.413,107.117,240.759,257.624,250.635,215.808,0.998
0,84,88.233,1.471,-0.311,162.003,108.042,242.887,264.715,245.367,209.275,1.013
0,106,108.683,1.811,-0.223,146.322,123.016,244.904,251.104,234.389,200.36,1.071
0,122,127.201,2.12,-0.287,101.607,127.035,239.821,245.226,221.551,190.672,1.094
0,133,139.778,2.33,-0.313,101.0,131.004,236.191,236.028,199.211,171.642,1.168
0,139,146.731,2.446,-0.326,105.948,130.004,230.054,238.416,193.404,154.263,1.178
0,146,154.324,2.572,-0.33,120.673,137.033,224.964,231.502,176.309,101.079,1.326
0,148,155.901,2.598,-0.32,139.176,142.004,224.45,222.971,140.684,92.195,1.477
0,148,155.589,2.593,-0.314,154.042,159.531,224.207,210.381,130.782,85.0,1.578
0,146,153.379,2.556,-0.311,169.003,166.868,220.731,207.348,109.124,64.382,1.739
0,138,144.544,2.409,-0.302,183.992,165.097,214.112,194.7,109.124,65.376,1.74
0,125,129.541,2.159,-0.266,218.838,160.125,213.335,194.62,73.0,70.831,1.891
0,116,117.712,1.962,-0.171,235.637,145.382,209.124,192.481,84.599,70.612,1.804
0,103,103.586,1.726,-0.106,258.677,153.31,211.473,192.354,72.18,56.462,1.976
0,82,82.055,1.368,0.037,266.312,179.611,190.011,164.438,146.113,124.427,1.31
0,66,66.37,1.106,0.106,262.488,176.051,210.924,185.097,173.185,149.857,1.245
0,50,54.626,0.91,0.415,250.492,182.222,221.269,207.885,179.611,142.425,1.253
0,32,43.186,0.72,0.736,228.443,179.011,212.445,202.98,107.517,88.204,1.599
0,11,46.325,0.772,1.331,205.767,172.722,223.188,213.74,141.4,101.02,1.468
0,-11,59.034,0.984,1.758,173.968,173.626,227.482,233.857,196.331,168.253,1.14
0,-26,75.611,1.26,1.922,152.329,174.751,229.02,239.71,218.689,166.928,1.099
0,-44,92.179,1.536,2.068,122.0,180.278,234.307,243.731,211.123,161.245,1.141
0,-69,136.693,2.278,2.1,124.338,183.927,231.935,239.708,207.735,166.481,1.133
0,-83,154.237,2.571,2.139,133.869,176.241,229.107,238.562,202.566,157.918,1.147
0,-115,185.852,3.098,2.238,157.064,174.385,226.557,237.002,206.635,164.149,1.118
0,-132,199.06,3.318,2.296,182.428,174.771,223.652,236.358,213.434,166.811,1.088
0,-148,212.869,3.548,2.34,211.192,170.696,225.639,240.753,217.607,170.836,1.076
0,-154,215.678,3.595,2.366,240.41,169.186,224.722,237.588,215.232,173.54,1.076
0,-159,213.846,3.564,2.409,267.591,164.247,223.511,236.326,214.87,180.247,1.062
0,-162,211.518,3.525,2.443,292.308,156.003,223.161,237.002,215.077,181.596,1.057
0,-154,202.181,3.37,2.437,316.792,151.053,222.056,235.053,216.379,184.938,1.047
0,-150,188.404,3.14,2.492,357.761,144.17,219.313,233.002,215.724,183.412,1.041
0,-135,193.768,3.229,2.342,375.842,133.24,218.563,230.0,211.426,186.497,1.044
0,-129,185.284,3.088,2.341,381.965,124.101,218.769,230.228,212.302,184.296,1.047
0,-123,175.368,2.923,2.348,389.625,121.004,218.504,232.398,214.112,184.7,1.039
0,-129,170.182,2.836,2.431,416.454,119.067,219.729,229.941,211.021,182.082,1.058
0,-135,166.235,2.771,2.519,416.425,113.358,219.611,231.935,212.624,183.096,1.05
0,-133,155.724,2.595,2.595,426.175,112.294,220.118,232.28,212.455,184.678,1.049
0,-131,140.577,2.343,2.77,432.145,112.379,221.118,226.142,207.885,185.3,1.071
0,-125,130.943,2.182,2.839,418.016,106.32,224.009,228.079,211.294,185.97,1.075
0,-106,114.769,1.913,2.748,394.289,96.664,228.548,225.46,204.475,178.045,1.128
0,-86,99.479,1.658,2.615,370.871,92.358,214.721,216.002,206.874,184.166,1.061
0,-40,79.756,1.329,2.096,334.009,92.005,212.002,218.552,202.094,179.234,1.06
0,-33,65.0,1.083,2.103,305.944,86.371,211.249,229.14,196.469,171.68,1.061
0,-3,48.094,0.802,1.633,193.768,80.61,206.737,225.144,199.06,173.485,1.038
0,13,50.695,0.845,1.311,177.178,79.981,202.805,222.428,198.245,174.668,1.022
0,33,48.104,0.802,0.815,166.571,73.593,197.57,218.888,194.982,172.595,1.011
0,53,59.481,0.991,0.471,124.78,71.505,198.091,218.009,191.4,166.82,1.031
0,73,76.243,1.271,0.293,117.712,67.897,195.064,214.238,196.329,171.143,1.006
0,83,85.615,1.427,0.248,103.121,68.819,189.676,205.913,187.385,165.158,1.019
0,105,105.683,1.761,0.114,93.408,63.514,187.259,200.34,178.869,159.013,1.044
0,131,131.015,2.184,-0.015,105.683,65.192,185.065,201.4,177.003,151.822,1.047
0,144,144.125,2.402,-0.042,121.078,73.348,184.049,196.431,173.416,150.137,1.062
0,167,167.765,2.796,-0.096,148.661,73.164,179.234,192.463,166.436,154.055,1.048
0,182,182.617,3.044,-0.082,166.973,75.895,172.708,190.0,165.723,150.003,1.025
0,188,189.169,3.153,-0.111,184.816,80.006,165.36,186.59,159.05,148.973,1.003
0,188,189.169,3.153,-0.111,184.816,80.006,165.36,186.59,159.05,148.973,1.003
0,188,189.169,3.153,-0.111,184.816,80.006,165.36,186.59,159.05,148.973,1.003
0,188,189.169,3.153,-0.111,184.816,80.006,165.36,186.59,159.05,148.973,1.003
0,193,196.705,3.278,-0.194,362.271,80.654,158.836,181.574,157.813,146.973,0.98
0,188,189.929,3.165,-0.143,387.621,86.833,144.693,163.414,149.003,137.528,0.965
0,181,183.153,3.053,-0.153,398.177,92.418,134.417,154.952,142.594,136.341,0.929
0,164,166.373,2.773,-0.169,402.087,108.467,113.899,124.952,122.984,129.988,0.904
0,146,147.648,2.461,-0.15,395.588,120.071,66.31,68.877,84.054,103.315,0.776
0,129,129.19,2.153,-0.054,368.816,158.777,125.16,90.802,35.228,31.016,2.391
0,110,110.018,1.834,-0.018,343.572,178.877,150.416,122.197,85.0,18.439,2.0
0,93,93.022,1.55,-0.022,316.244,193.912,184.272,172.627,144.627,96.519,1.336
0,76,76.026,1.267,-0.026,288.73,205.119,199.492,188.303,163.083,124.724,1.257
0,53,53.085,0.885,0.057,262.057,204.287,203.571,188.725,162.856,126.384,1.278
0,34,34.132,0.569,-0.088,237.929,197.466,216.067,204.883,181.618,132.91,1.248
0,17,18.385,0.306,-0.391,206.247,193.205,212.927,194.023,166.012,131.518,1.3
0,2,13.153,0.219,-1.418,168.621,178.885,211.851,198.6,170.344,142.271,1.243
0,-13,21.401,0.357,-2.224,131.046,171.732,206.495,204.475,196.367,163.878,1.097
0,-26,33.422,0.557,-2.462,70.838,163.686,200.122,198.6,183.003,140.357,1.15
0,-40,52.498,0.875,-2.437,31.016,164.283,191.175,193.414,167.92,111.866,1.212
0,-48,65.115,1.085,-2.4,57.775,152.463,178.869,174.806,133.645,94.048,1.333
0,-56,79.906,1.332,-2.347,92.396,137.993,172.2,154.987,109.622,79.48,1.501
0,-62,86.977,1.45,-2.364,162.388,137.801,166.208,150.814,106.55,75.611,1.497
0,-68,103.479,1.725,-2.288,215.149,147.472,171.406,155.657,109.444,80.753,1.487
0,-78,116.103,1.935,-2.307,242.26,163.811,182.222,164.754,113.886,82.492,1.514
0,-87,130.3,2.172,-2.302,262.787,175.514,187.489,167.815,117.478,87.006,1.511
0,-92,143.402,2.39,-2.267,278.729,184.808,205.806,174.471,126.752,93.048,1.566
0,-96,152.895,2.548,-2.25,294.146,190.097,220.495,180.867,134.536,105.005,1.573
0,-91,157.867,2.631,-2.185,306.415,195.602,227.068,192.416,146.003,121.413,1.481
0,-95,170.018,2.834,-2.164,326.038,193.313,225.375,186.132,143.224,118.95,1.508
0,-97,183.698,3.062,-2.127,343.74,187.641,212.615,188.664,142.004,115.624,1.429
0,-95,190.394,3.173,-2.093,356.059,187.459,209.172,199.882,146.986,112.04,1.367
0,-90,193.238,3.221,-2.055,364.716,197.327,198.157,161.969,116.499,87.573,1.624
0,-84,194.116,3.235,-2.018,371.619,89.14,108.904,126.507,120.934,103.755,0.93
0,-59,186.574,3.11,-1.893,382.154,68.118,138.177,150.333,146.414,136.971,0.956
0,-45,170.062,2.834,-1.839,374.172,60.075,148.098,157.747,160.59,143.892,0.961
0,-31,165.922,2.765,-1.759,363.496,55.036,158.673,172.351,177.178,158.959,0.936
0,15,165.68,2.761,-1.48,345.828,64.125,170.426,182.003,182.132,168.751,0.959
0,40,151.38,2.523,-1.303,302.597,69.123,177.496,186.807,198.116,168.107,0.963
0,53,184.765,3.079,-1.28,220.045,76.4,178.718,181.232,196.797,175.411,0.969
0,58,172.07,2.868,-1.227,166.883,83.241,179.101,174.542,194.196,176.185,0.986
0,70,165.529,2.759,-1.134,114.586,84.202,180.025,193.706,198.769,184.589,0.936
0,98,165.206,2.753,-0.936,54.203,86.729,187.171,201.157,210.19,189.18,0.935
0,127,168.015,2.8,-0.714,14.422,87.464,185.456,205.431,212.207,192.427,0.912
0,142,163.478,2.725,-0.518,44.598,87.727,185.559,210.642,210.219,200.302,0.896
0,157,170.699,2.845,-0.403,91.81,89.051,181.805,216.749,216.899,204.431,0.855
0,166,176.173,2.936,-0.341,131.765,94.366,182.168,222.182,224.956,212.426,0.829
0,164,171.164,2.853,-0.29,160.178,98.489,185.054,224.009,229.996,212.85,0.833
0,153,155.364,2.589,-0.175,172.699,101.98,185.54,224.571,227.607,213.251,0.836
0,118,118.714,1.979,-0.11,179.075,113.464,195.727,216.12,218.021,208.734,0.913
0,116,116.43,1.941,0.086,195.205,129.283,188.68,225.568,206.7,191.901,0.907
0,112,115.209,1.92,0.237,204.475,155.467,223.958,229.166,210.647,175.263,1.092
0,110,115.135,1.919,0.3,203.502,168.882,244.076,244.477,213.776,151.076,1.202
0,92,102.859,1.714,0.464,204.247,174.634,249.159,241.646,210.297,167.359,1.207
0,93,105.119,1.752,0.485,209.619,178.732,249.898,247.396,214.849,170.141,1.185
0,86,103.73,1.729,0.593,207.562,181.554,248.169,248.556,214.553,177.924,1.161
0,69,87.618,1.46,0.664,216.116,182.543,245.703,252.62,221.326,179.789,1.128
0,45,67.268,1.121,0.838,213.928,184.895,244.168,253.645,234.009,189.447,1.082
0,15,62.817,1.047,1.33,197.312,181.571,241.76,248.212,227.407,181.395,1.104
0,-4,59.135,0.986,1.638,175.787,176.006,236.292,249.239,234.401,188.915,1.054
0,-24,53.666,0.894,2.034,145.221,166.412,232.407,244.381,224.243,176.955,1.08
0,-46,59.666,0.994,2.451,137.233,160.415,225.869,244.074,222.182,174.485,1.058
0,-64,72.471,1.208,2.653,124.201,162.373,227.178,243.187,217.754,175.866,1.07
0,-78,88.119,1.469,2.658,94.81,163.355,241.299,252.179,227.548,183.861,1.091
0,-81,84.481,1.408,2.854,118.929,163.67,247.487,256.562,228.974,170.485,1.132
0,-80,82.97,1.383,2.873,136.297,161.335,238.648,241.299,191.846,173.643,1.18
0,-69,74.095,1.235,2.769,134.104,156.646,242.528,246.138,200.002,176.785,1.168
0,-55,62.65,1.044,2.642,121.458,153.379,246.219,251.336,232.181,190.074,1.097
0,-47,53.712,0.895,2.636,90.62,160.605,230.054,247.194,240.635,205.0,0.996
0,-30,41.037,0.684,2.391,64.413,176.182,229.105,240.651,228.845,198.645,1.029
0,-3,36.125,0.602,1.654,39.115,180.834,239.353,244.755,225.02,194.363,1.081
0,10,36.401,0.607,1.292,17.117,175.864,245.459,247.251,225.887,193.29,1.105
0,33,43.932,0.732,0.721,37.162,188.215,253.728,244.369,221.779,191.838,1.157
0,51,60.208,1.003,0.56,76.792,186.682,239.56,216.947,196.901,167.431,1.236
0,70,77.82,1.297,0.452,128.561,169.186,221.822,218.002,187.619,148.809,1.2
0,82,90.377,1.506,0.434,173.349,187.043,197.145,163.248,149.616,123.065,1.357
0,92,101.98,1.7,0.446,211.192,201.221,168.576,124.169,115.745,93.862,1.515
0,102,110.309,1.838,0.391,234.077,191.606,144.222,74.277,67.052,64.498,2.102
0,102,111.485,1.858,0.415,264.017,156.732,106.174,32.696,33.015,50.606,2.738
0,93,103.755,1.729,0.459,291.043,145.825,95.483,44.283,48.104,84.054,1.623
0,88,100.24,1.671,0.499,295.027,133.364,97.417,65.803,68.6,101.415,1.239
0,82,92.13,1.536,0.473,323.619,130.614,98.387,87.664,96.519,110.68,1.001
0,77,90.211,1.504,0.548,330.189,119.854,102.181,107.564,111.866,113.177,0.922
0,73,86.284,1.438,0.562,312.444,122.972,103.87,108.24,118.106,127.624,0.88
0,66,80.449,1.341,0.609,294.335,117.631,111.615,119.105,128.973,132.88,0.879
0,64,76.551,1.276,0.581,264.683,105.513,118.849,137.244,143.534,142.636,0.842
0,55,68.007,1.133,0.629,231.311,95.567,120.839,152.161,154.932,153.222,0.788
0,46,62.968,1.049,0.752,200.202,84.291,143.785,168.238,173.217,166.352,0.849
0,31,49.041,0.817,0.887,127.487,82.006,147.98,177.485,179.176,170.414,0.842
0,11,34.785,0.58,1.249,121.84,81.099,159.906,185.586,188.162,174.828,0.874
0,6,39.459,0.658,1.418,62.201,76.485,174.04,197.669,197.223,182.584,0.904
0,-9,33.242,0.554,1.845,20.1,70.007,181.339,205.682,204.0,188.043,0.91
0,-14,30.414,0.507,2.049,49.93,77.698,192.151,213.216,207.589,191.024,0.942
0,-39,46.872,0.781,2.554,93.434,81.4,203.421,216.585,209.747,193.003,0.985
0,-52,53.6,0.893,2.897,135.326,87.727,215.244,212.72,209.974,196.38,1.043
0,-57,59.203,0.987,2.868,159.665,92.195,225.009,205.431,210.021,201.189,1.095
0,-95,96.881,1.615,2.944,166.388,94.578,234.559,185.44,205.197,206.495,1.178
0,-112,113.137,1.886,3.0,162.865,91.788,236.415,196.698,199.912,186.987,1.215
0,-128,129.711,2.162,2.979,177.291,79.624,236.256,199.625,201.358,195.602,1.188
0,-124,124.68,2.078,3.037,167.323,83.006,237.217,207.461,207.576,197.274,1.162
0,-127,127.566,2.126,3.047,158.71,74.465,232.484,214.786,211.092,200.062,1.114
0,-133,133.843,2.231,3.029,149.084,75.961,231.106,208.923,209.022,198.842,1.124
0,-140,140.431,2.341,3.063,143.171,65.307,228.316,212.474,206.693,191.05,1.122
0,-131,131.061,2.184,3.111,148.486,70.711,232.499,211.078,209.602,186.81,1.148
0,-134,134.837,2.247,3.03,164.615,69.26,233.335,210.602,207.328,186.807,1.158
0,-125,126.59,2.11,2.983,175.756,67.119,240.052,217.039,207.617,193.807,1.164
0,-108,109.33,1.822,2.985,188.282,63.071,238.137,215.337,204.749,192.52,1.166
0,-82,82.006,1.367,-3.129,188.409,59.304,236.772,211.454,201.4,190.591,1.177
0,-41,41.976,0.7,-2.926,189.929,61.984,233.927,206.712,197.752,185.607,1.189
0,-24,33.941,0.566,-2.356,192.762,62.29,230.358,204.137,192.284,183.698,1.191
0,-10,30.676,0.511,-1.903,185.084,69.462,220.036,204.414,184.024,174.29,1.173
0,2,31.064,0.518,-1.506,179.047,89.872,214.555,201.556,182.784,165.276,1.171
0,18,39.357,0.656,-1.096,170.658,103.325,211.896,203.59,181.571,165.922,1.154
0,16,36.674,0.611,-1.119,158.382,112.432,211.4,197.474,183.153,159.477,1.174
0,22,35.609,0.593,-0.905,148.489,120.88,214.394,197.294,177.138,152.82,1.22
0,27,31.906,0.532,-0.562,129.402,134.201,217.83,204.636,153.222,137.801,1.318
0,36,36.674,0.611,-0.192,121.643,146.168,221.02,158.146,141.315,126.574,1.556
0,40,40.012,0.667,0.025,89.185,154.185,198.6,176.139,148.708,121.017,1.336
0,44,45.88,0.765,0.287,59.093,155.184,180.447,179.101,159.656,128.503,1.159
0,46,56.613,0.944,0.622,25.495,169.523,245.122,207.639,195.208,139.284,1.356
0,43,65.947,1.099,0.861,17.0,169.85,229.817,238.21,191.771,134.648,1.221
0,41,81.988,1.366,1.047,55.317,175.414,222.423,216.002,179.48,154.159,1.214
0,36,93.231,1.554,1.174,82.42,173.612,229.382,231.216,213.638,165.109,1.128
0,28,96.167,1.603,1.275,114.809,176.638,245.153,237.171,219.046,172.192,1.17
0,14,98.005,1.633,1.427,149.402,180.136,252.2,251.127,227.706,177.485,1.153
0,-1,96.005,1.6,1.581,168.119,183.003,258.242,256.759,229.438,178.272,1.166
0,-20,91.22,1.52,1.792,176.204,181.099,257.769,260.931,229.957,186.215,1.142
0,-36,92.309,1.538,1.971,180.613,180.225,261.094,261.939,230.868,188.725,1.149
0,-60,102.416,1.707,2.197,189.708,180.71,261.62,265.045,235.468,192.51,1.133
0,-98,123.406,2.057,2.488,196.352,181.0,265.827,266.627,235.553,194.833,1.144
0,-107,130.668,2.178,2.53,205.789,180.006,267.615,266.222,235.705,196.657,1.149
0,-113,130.863,2.181,2.613,219.338,177.634,262.292,265.445,236.597,197.752,1.124
0,-134,148.933,2.482,2.69,258.213,173.142,260.572,265.149,236.516,199.138,1.115
0,-149,159.176,2.653,2.782,325.154,169.003,259.946,264.881,238.472,202.193,1.105
0,-149,155.081,2.585,2.861,372.324,165.027,255.83,264.32,241.357,198.879,1.089
0,-163,165.061,2.751,2.983,398.915,162.308,255.267,266.293,241.671,198.91,1.083
0,-171,172.052,2.868,3.031,413.484,153.834,250.96,262.053,243.526,196.01,1.073
0,-162,162.151,2.703,3.098,422.057,149.091,249.323,259.494,242.39,200.644,1.065
